Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Frequência;Observações
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;VITORINO;4128708;4128708;X;X
9235;Município (2010);4120804;QUATRO BARRAS;31;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;71;14
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;92;18
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;CONTENDA;4106209;4106209;54;10
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;CORONEL DOMINGOS SOARES;4106456;4106456;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;CURITIBA;4106902;4106902;440;94
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;52;11
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;GUARANIAÇU;4109302;4109302;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;IRATI;4110706;4110706;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;LAPA;4113205;4113205;70;16
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;LONDRINA;4113700;4113700;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;115;24
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;MARIPÁ;4115358;4115358;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;PEABIRU;4118808;4118808;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;PIÊN;4119103;4119103;42;9
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;226;49
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;ROLÂNDIA;4122404;4122404;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;SÃO MATEUS DO SUL;4125605;4125605;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;UNIÃO DA VITÓRIA;4128203;4128203;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4121208;QUITANDINHA;32;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;76;9
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;CASTRO;4104907;4104907;80;7
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;213;21
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;COLOMBO;4105805;4105805;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;CONTENDA;4106209;4106209;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;CURITIBA;4106902;4106902;167;17
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;192;17
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;NOVA TEBAS;4117271;4117271;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;PINHAIS;4119152;4119152;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;510;49
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;TIBAGI;4127502;4127502;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;DOUTOR ULYSSES;4128633;4128633;X;X
9235;Município (2010);4122206;RIO BRANCO DO SUL;33;2010;8030;31/07/2010;PR, NÃO SABE MUNICÍPIO;4199999;4199999;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;BITURUNA;4102901;4102901;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;CAMPO DO TENENTE;4104105;4104105;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;CÂNDIDO DE ABREU;4104402;4104402;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;COLOMBO;4105805;4105805;37;6
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;CONSELHEIRO MAIRINCK;4106100;4106100;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;CRUZ MACHADO;4106803;4106803;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;CURITIBA;4106902;4106902;422;42
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;PALMEIRA;4117701;4117701;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;PIÊN;4119103;4119103;55;6
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;RESERVA;4121703;4121703;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;581;67
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;SÃO JOÃO DO TRIUNFO;4125100;4125100;X;X
9235;Município (2010);4122305;RIO NEGRO;34;2010;8030;31/07/2010;SÃO JOSÉ DOS PINHAIS;4125506;4125506;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ABATIÁ;4100103;4100103;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ADRIANÓPOLIS;4100202;4100202;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;AGUDOS DO SUL;4100301;4100301;57;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ALMIRANTE TAMANDARÉ;4100400;4100400;250;23
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ALTAMIRA DO PARANÁ;4100459;4100459;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ALTO PARANÁ;4100608;4100608;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ALTO PIQUIRI;4100707;4100707;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;AMPÉRE;4101002;4101002;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ANTONINA;4101200;4101200;147;17
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ANTÔNIO OLINTO;4101309;4101309;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;APUCARANA;4101408;4101408;68;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ARAPONGAS;4101507;4101507;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ARAPOTI;4101606;4101606;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ARARUNA;4101705;4101705;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ARAUCÁRIA;4101804;4101804;180;18
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ASSAÍ;4101903;4101903;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ASSIS CHATEAUBRIAND;4102000;4102000;64;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ASTORGA;4102109;4102109;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;BALSA NOVA;4102307;4102307;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;BANDEIRANTES;4102406;4102406;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;BARBOSA FERRAZ;4102505;4102505;69;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;BARRA DO JACARÉ;4102703;4102703;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;BITURUNA;4102901;4102901;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;BOA ESPERANÇA;4103008;4103008;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;BOCAIÚVA DO SUL;4103107;4103107;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAFELÂNDIA;4103453;4103453;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAMBARÁ;4103602;4103602;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAMBIRA;4103800;4103800;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAMPINA DA LAGOA;4103909;4103909;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAMPINA DO SIMÃO;4103958;4103958;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAMPINA GRANDE DO SUL;4104006;4104006;148;16
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAMPO LARGO;4104204;4104204;229;21
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAMPO MAGRO;4104253;4104253;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAMPO MOURÃO;4104303;4104303;170;19
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CÂNDIDO DE ABREU;4104402;4104402;62;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CANDÓI;4104428;4104428;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CANTAGALO;4104451;4104451;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CAPANEMA;4104501;4104501;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CARAMBEÍ;4104659;4104659;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CARLÓPOLIS;4104709;4104709;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CASCAVEL;4104808;4104808;318;32
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CASTRO;4104907;4104907;90;9
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CATANDUVAS;4105003;4105003;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CLEVELÂNDIA;4105706;4105706;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;COLOMBO;4105805;4105805;465;46
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CONGONHINHAS;4106001;4106001;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CONSELHEIRO MAIRINCK;4106100;4106100;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CONTENDA;4106209;4106209;71;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CORBÉLIA;4106308;4106308;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CORNÉLIO PROCÓPIO;4106407;4106407;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CORONEL DOMINGOS SOARES;4106456;4106456;58;8
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CORUMBATAÍ DO SUL;4106555;4106555;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CRUZ MACHADO;4106803;4106803;132;13
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CURITIBA;4106902;4106902;12289;1205
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;CURIÚVA;4107009;4107009;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;DOIS VIZINHOS;4107207;4107207;68;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;DOURADINA;4107256;4107256;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;FAXINAL;4107603;4107603;75;8
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;106;11
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;FERNANDES PINHEIRO;4107736;4107736;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;FIGUEIRA;4107751;4107751;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;FLORESTA;4107900;4107900;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;FOZ DO IGUAÇU;4108304;4108304;337;33
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;FRANCISCO BELTRÃO;4108403;4108403;84;8
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;GOIOERÊ;4108601;4108601;75;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;GOIOXIM;4108650;4108650;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;GUAPIRAMA;4109005;4109005;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;315;29
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;GUARATUBA;4109609;4109609;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;IBAITI;4109708;4109708;59;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;IMBAÚ;4110078;4110078;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;IMBITUVA;4110102;4110102;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;IPIRANGA;4110508;4110508;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;IRATI;4110706;4110706;73;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;IRETAMA;4110805;4110805;73;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ITAMBÉ;4111100;4111100;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ITAPERUÇU;4111258;4111258;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;IVAÍ;4111407;4111407;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;IVAIPORÃ;4111506;4111506;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;JACAREZINHO;4111803;4111803;101;9
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;54;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;JANIÓPOLIS;4112207;4112207;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;LAPA;4113205;4113205;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;141;14
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;LOANDA;4113502;4113502;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;LONDRINA;4113700;4113700;372;35
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;MANDIRITUBA;4114302;4114302;76;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;MANGUEIRINHA;4114401;4114401;104;10
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;MARECHAL CÂNDIDO RONDON;4114609;4114609;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;MARINGÁ;4115200;4115200;172;17
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;MATINHOS;4115705;4115705;98;11
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;MAUÁ DA SERRA;4115754;4115754;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;MOREIRA SALES;4116109;4116109;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;MORRETES;4116208;4116208;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;NOVA AURORA;4116703;4116703;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;NOVA ESPERANÇA;4116901;4116901;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PAIÇANDU;4117503;4117503;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PALMAS;4117602;4117602;69;7
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PALMEIRA;4117701;4117701;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PALMITAL;4117800;4117800;193;21
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PALOTINA;4117909;4117909;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PARANAGUÁ;4118204;4118204;477;45
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PARANAVAÍ;4118402;4118402;58;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PATO BRANCO;4118501;4118501;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PAULO FRONTIN;4118709;4118709;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PÉROLA D'OESTE;4119004;4119004;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PIÊN;4119103;4119103;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PINHAIS;4119152;4119152;697;68
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PINHALÃO;4119202;4119202;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PINHÃO;4119301;4119301;104;10
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PIRAQUARA;4119509;4119509;380;40
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PITANGA;4119608;4119608;200;19
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PLANALTINA DO PARANÁ;4119707;4119707;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PONTA GROSSA;4119905;4119905;253;22
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PONTAL DO PARANÁ;4119954;4119954;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;PRUDENTÓPOLIS;4120606;4120606;124;12
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;QUATIGUÁ;4120705;4120705;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;QUATRO BARRAS;4120804;4120804;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;QUEDAS DO IGUAÇU;4120903;4120903;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;QUINTA DO SOL;4121109;4121109;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;QUITANDINHA;4121208;4121208;35;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;REALEZA;4121406;4121406;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;REBOUÇAS;4121505;4121505;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;RESERVA;4121703;4121703;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;RIO BRANCO DO IVAÍ;4122172;4122172;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;RIO BRANCO DO SUL;4122206;4122206;64;6
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;RIO NEGRO;4122305;4122305;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;RONCADOR;4122503;4122503;123;10
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;ROSÁRIO DO IVAÍ;4122651;4122651;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;SANTA CRUZ DE MONTE CASTELO;4123303;4123303;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;SANTA IZABEL DO OESTE;4123808;4123808;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;SANTA MARIA DO OESTE;4123857;4123857;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;SANTO ANTÔNIO DA PLATINA;4124103;4124103;X;X
9235;Município (2010);4125506;SÃO JOSÉ DOS PINHAIS;35;2010;8030;31/07/2010;SÃO CARLOS DO IVAÍ;4124608;4124608;X;X
